speciesKey,species,decimalLatitude,decimalLongitude,year,countryCode,taxonRank
2496424.0,Coua gigas,-20.059649,44.641172,2025,MG,SPECIES
2457815.0,Leioheterodon madagascariensis,-20.05263,44.638562,2025,MG,SPECIES
,,-20.059649,44.641172,2025,MG,GENUS
2474844.0,Mesitornis variegatus,-20.199604,44.621664,2025,MG,SPECIES
2492681.0,Copsychus albospecularis,-20.05263,44.638562,2025,MG,SUBSPECIES
8950096.0,Madagascarophis colubrinus,-20.05263,44.638562,2025,MG,SPECIES
7340892.0,Bernieria madagascariensis,-20.059649,44.641172,2025,MG,SUBSPECIES
5788470.0,Nesoenas picturatus,-20.05263,44.638562,2025,MG,SUBSPECIES
2479301.0,Coracopsis nigra,-20.061426,44.640797,2025,MG,SPECIES
5130487.0,Junonia rhadama,-20.059649,44.641172,2025,MG,SPECIES
5219530.0,Propithecus verreauxi,-20.049663,44.793832,2025,MG,SPECIES
5843908.0,Oplurus cuvieri,-20.061426,44.640797,2025,MG,SPECIES
2457815.0,Leioheterodon madagascariensis,-20.059649,44.641172,2025,MG,SPECIES
2494051.0,Ploceus sakalava,-20.059649,44.641172,2025,MG,SPECIES
2438545.0,Hypogeomys antimena,-20.065856,44.725585,2025,MG,SPECIES
7642610.0,Danaus chrysippus,-18.933431,47.952348,2025,MG,SPECIES
2447447.0,Phelsuma lineata,-18.93235,47.949928,2025,MG,SPECIES
10896946.0,Trichonephila inaurata,-18.946819,48.419187,2025,MG,SUBSPECIES
1428730.0,Orthetrum azureum,-18.94709,48.419241,2025,MG,SPECIES
2447506.0,Phelsuma laticauda,-18.932264,47.949994,2025,MG,SUBSPECIES
2447497.0,Phelsuma pusilla,-18.946909,48.4185,2025,MG,SUBSPECIES
1713120.0,Paracinema tricolor,-18.946863,48.418972,2025,MG,SPECIES
7942093.0,Yanga pulverea,-18.946997,48.418937,2025,MG,SPECIES
2447447.0,Phelsuma lineata,-18.94693,48.418284,2025,MG,SUBSPECIES
1427999.0,Thermorthemis madagascariensis,-18.932467,47.94981,2025,MG,SPECIES
2447447.0,Phelsuma lineata,-18.947005,48.41904,2025,MG,SUBSPECIES
4995411.0,Heteronychus arator,-18.947618,48.419633,2025,MG,SPECIES
1938125.0,Papilio demodocus,-18.933359,47.952282,2025,MG,SPECIES
2447447.0,Phelsuma lineata,-18.933178,47.95195,2025,MG,SPECIES
1427999.0,Thermorthemis madagascariensis,-18.947114,48.418869,2025,MG,SPECIES
1427999.0,Thermorthemis madagascariensis,-18.947152,48.419485,2025,MG,SPECIES
2447447.0,Phelsuma lineata,-18.947085,48.418581,2025,MG,SUBSPECIES
5052078.0,Phaon rasoherinae,-18.933854,47.949739,2025,MG,SPECIES
2447447.0,Phelsuma lineata,-18.947246,48.419694,2025,MG,SUBSPECIES
2493671.0,Lemuresthes nana,-18.946721,48.418661,2025,MG,SPECIES
1700953.0,Oxya hyla,-18.946921,48.418908,2025,MG,SPECIES
2447447.0,Phelsuma lineata,-18.946894,48.418446,2025,MG,SUBSPECIES
5788470.0,Nesoenas picturatus,-20.059649,44.641172,2025,MG,SUBSPECIES
2486686.0,Terpsiphone mutata,-18.947072,48.419547,2025,MG,SPECIES
5130487.0,Junonia rhadama,-18.933,47.951498,2025,MG,SPECIES
5041419.0,Sceliphron fuscum,-18.946985,48.419064,2025,MG,SPECIES
2447447.0,Phelsuma lineata,-18.946836,48.418992,2025,MG,SUBSPECIES
2436414.0,Hapalemur griseus,-18.845837,48.497047,2025,MG,SPECIES
8394665.0,Tophoderes frenatus,-18.935616,48.420015,2025,MG,SPECIES
10101982.0,Ebenavia robusta,-18.944071,48.418683,2025,MG,SPECIES
2436432.0,Indri indri,-18.811553,48.599016,2025,MG,SPECIES
5130392.0,Junonia oenone,-19.865618,47.039072,2025,MG,SUBSPECIES
2436426.0,Avahi laniger,-18.840411,48.584469,2025,MG,SPECIES
7340876.0,Xanthomixis zosterops,-18.929484,48.415187,2025,MG,SPECIES
2480876.0,Egretta garzetta,-19.866332,47.039603,2025,MG,SPECIES
2447447.0,Phelsuma lineata,-18.889741,48.431453,2025,MG,SUBSPECIES
9595397.0,Phelsuma quadriocellata,-18.889525,48.431117,2025,MG,SUBSPECIES
2486686.0,Terpsiphone mutata,-18.930059,48.414488,2025,MG,SPECIES
2447446.0,Phelsuma standingi,-23.174278,43.666783,2025,MG,SPECIES
7439829.0,Yanga andriana,-18.929968,48.41416,2025,MG,SPECIES
1427999.0,Thermorthemis madagascariensis,-18.889257,48.430405,2025,MG,SPECIES
9660984.0,Celidota stephensi,-19.865239,47.03885,2025,MG,SPECIES
9660984.0,Celidota stephensi,-19.865374,47.038911,2025,MG,SPECIES
2423310.0,Aglyptodactylus madagascariensis,-18.928039,48.415274,2025,MG,SPECIES
6101109.0,Cinnyris sovimanga,-18.928573,48.415066,2025,MG,SPECIES
7342302.0,Corythornis madagascariensis,-18.930254,48.415525,2025,MG,SPECIES
9660984.0,Celidota stephensi,-19.865024,47.038749,2025,MG,SPECIES
6893974.0,Grosphus madagascariensis,-18.93046,48.416605,2025,MG,SPECIES
5130392.0,Junonia oenone,-19.864982,47.038776,2025,MG,SUBSPECIES
7342302.0,Corythornis madagascariensis,-18.929175,48.413849,2025,MG,SPECIES
2142003.0,Deinopis madagascariensis,-18.928498,48.415524,2025,MG,SPECIES
1428965.0,Palpopleura vestita,-19.865091,47.038793,2025,MG,SPECIES
5130392.0,Junonia oenone,-19.865877,47.039182,2025,MG,SPECIES
2423310.0,Aglyptodactylus madagascariensis,-18.928945,48.416749,2025,MG,SPECIES
6893974.0,Grosphus madagascariensis,-18.931004,48.415144,2025,MG,SPECIES
7642610.0,Danaus chrysippus,-19.864307,47.038465,2025,MG,SPECIES
